2023-03-01 12:42:35,957 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-api-1.6.3.jar
2023-03-01 12:42:35,957 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-connector-basic-1.6.3.jar
2023-03-01 12:42:35,957 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-impl-1.6.3.jar
2023-03-01 12:42:35,957 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-provider-3.8.6.jar
2023-03-01 12:42:35,957 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-spi-1.6.3.jar
2023-03-01 12:42:35,957 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-transport-wagon-1.6.3.jar
2023-03-01 12:42:35,958 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-resolver-util-1.6.3.jar
2023-03-01 12:42:35,958 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-settings-3.8.6.jar
2023-03-01 12:42:35,958 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-settings-builder-3.8.6.jar
2023-03-01 12:42:35,958 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/maven-shared-utils-3.3.4.jar
2023-03-01 12:42:35,958 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/okhttp-3.14.1.jar
2023-03-01 12:42:35,958 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/okio-1.17.3.jar
2023-03-01 12:42:35,958 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/org.eclipse.sisu.inject-0.3.5.jar
2023-03-01 12:42:35,958 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/org.eclipse.sisu.plexus-0.3.5.jar
2023-03-01 12:42:35,958 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-build-api-0.0.7.jar
2023-03-01 12:42:35,959 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-cipher-2.0.jar
2023-03-01 12:42:35,960 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-classworlds-2.6.0.jar
2023-03-01 12:42:35,960 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-component-annotations-2.1.0.jar
2023-03-01 12:42:35,960 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-interpolation-1.26.jar
2023-03-01 12:42:35,960 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-sec-dispatcher-2.0.jar
2023-03-01 12:42:35,960 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/plexus-utils-3.3.1.jar
2023-03-01 12:42:35,960 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/wagon-file-3.5.1.jar
2023-03-01 12:42:35,961 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149/jars/wagon-provider-api-3.5.1.jar
2023-03-01 12:42:35,962 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_30.1.0.v20221112-0806 [10])
2023-03-01 12:42:35,970 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/com.google.guava_30.1.0.v20221112-0806.jar
2023-03-01 12:42:35,970 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [907])
2023-03-01 12:42:35,971 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/slf4j.api_1.7.36.jar
2023-03-01 12:42:35,971 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [32])
2023-03-01 12:42:35,972 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/javax.inject_1.0.0.v20220405-0441.jar
2023-03-01 12:42:35,972 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221112-0806 [30])
2023-03-01 12:42:35,982 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/beehyv/.p2/pool/plugins/javax.annotation_1.3.5.v20221112-0806.jar
2023-03-01 12:42:35,984 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/home/beehyv/eclipse-workspace/WebDevUsingJava/butterfly":
2023-03-01 12:42:35,991 [Worker-17: Launching Executing test in _home_beehyv_eclipse-workspace_WebDevUsingJava_butterfly] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always test
2023-03-01 12:42:40,361 [Worker-17: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2023-03-01 12:42:40,363 [Worker-17: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2023-03-01 12:42:40,366 [Worker-17: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2023-03-01 12:42:40,367 [Worker-17: Building] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2023-03-03 10:42:00,320 [Worker-1: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-03-03 11:24:34,505 [Worker-0: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-03 11:25:33,091 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-03 12:48:37,025 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-03 12:49:02,446 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-03 14:12:47,882 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-06 09:43:19,088 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2023-03-06 09:50:25,423 [Worker-0: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-06 14:09:28,734 [Worker-3: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2023-03-06 14:15:51,988 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/sun/jersey/archetypes/jersey-quickstart-webapp/1.19.4/jersey-quickstart-webapp-1.19.4.pom
2023-03-06 14:15:51,995 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/sun/jersey/archetypes/jersey-quickstart-webapp/1.19.4/jersey-quickstart-webapp-1.19.4.pom
2023-03-06 14:15:52,017 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/sun/jersey/archetypes/jersey-archetypes/1.19.4/jersey-archetypes-1.19.4.pom
2023-03-06 14:15:52,022 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/sun/jersey/archetypes/jersey-archetypes/1.19.4/jersey-archetypes-1.19.4.pom
2023-03-06 14:15:52,027 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/sun/jersey/jersey-project/1.19.4/jersey-project-1.19.4.pom
2023-03-06 14:15:52,033 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/sun/jersey/jersey-project/1.19.4/jersey-project-1.19.4.pom
2023-03-06 14:15:52,052 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/net/java/jvnet-parent/4/jvnet-parent-4.pom
2023-03-06 14:15:52,056 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/net/java/jvnet-parent/4/jvnet-parent-4.pom
2023-03-06 14:15:52,071 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/sun/jersey/archetypes/jersey-quickstart-webapp/1.19.4/jersey-quickstart-webapp-1.19.4.jar
2023-03-06 14:15:52,075 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/sun/jersey/archetypes/jersey-quickstart-webapp/1.19.4/jersey-quickstart-webapp-1.19.4.jar
2023-03-06 14:16:31,830 [Worker-20: Launching mavenrun-0a3d2b80-cbbf-4f1d-9e57-d6574a43f045] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149 [597])
